filter,reducer,model,fold,n_features,auroc,bal_acc,f1_macro
lasso,ae_vae,mlp,4,64.0,0.8884591674119325,0.7071815718157182,0.672636815920398
lasso,ae_vae,cnn,4,64.0,0.8915325017895078,0.7170925280681378,0.6788980836236934
lasso,chrom_hmm,xgboost,4,15.0,0.8939489345326002,0.6666860240030972,0.6706558485463151
lasso,chrom_hmm,random_forest,4,15.0,0.9043173243864128,0.7335462640340689,0.7300369902139813
lasso,chrom_hmm,logistic,4,15.0,0.8792236258430773,0.7367402245451026,0.6995800876338851
lasso,chrom_hmm,elasticnet,4,15.0,0.8812627690005912,0.7249322493224932,0.6944478908188586
lasso,chrom_hmm,svm,4,15.0,0.9055515241128752,0.7559814169570266,0.7228404350810497
lasso,chrom_hmm,mlp,4,15.0,0.8983732745463072,0.6351335656213705,0.6216743905800306
lasso,chrom_hmm,cnn,4,15.0,0.9090911795102682,0.7331397599690282,0.735255181679872
lasso,none,xgboost,4,4189.0,0.91167847456248,0.7107239643825011,0.7206971677559912
lasso,none,random_forest,4,4189.0,0.915726805538838,0.6899922570654278,0.6990040129575013
lasso,none,logistic,4,4189.0,0.9167500062199038,0.7270034843205574,0.7362598683890527
lasso,none,elasticnet,4,4189.0,0.8999490440429044,0.7166860240030971,0.7244713804713805
lasso,none,svm,4,4189.0,0.9186346744975123,0.7255129694154084,0.7301005005923039
lasso,none,mlp,4,4189.0,0.927632958772682,0.7385985288424313,0.736010267693436
lasso,none,cnn,4,4189.0,0.700206374533009,0.3333333333333333,0.0760869565217391
lasso,pca100,xgboost,4,100.0,0.902691843942844,0.7302748741773132,0.737008035211628
lasso,pca100,random_forest,4,100.0,0.8674830410641308,0.6881145954316685,0.6915836101882613
lasso,pca100,logistic,4,100.0,0.9026447859031886,0.6697638404955478,0.6715227422544495
lasso,pca100,elasticnet,4,100.0,0.9015538345936344,0.6738288811459543,0.6771170704322667
lasso,pca100,svm,4,100.0,0.916805158026308,0.7262098335269066,0.7286979440615505
lasso,pca100,mlp,4,100.0,0.8714190680980156,0.6697638404955478,0.6717864766398639
lasso,pca100,cnn,4,100.0,0.8936187158294132,0.682559039876113,0.6778959928701753
lasso,pca200,xgboost,4,200.0,0.90778126072779,0.728397212543554,0.7336010709504687
lasso,pca200,random_forest,4,200.0,0.859012897250016,0.6973480449090205,0.6958178504650778
lasso,pca200,logistic,4,200.0,0.9139377887827672,0.7391986062717769,0.7571198971391836
lasso,pca200,elasticnet,4,200.0,0.9138866231263406,0.7391986062717769,0.7538646305355007
lasso,pca200,svm,4,200.0,0.9204120670088948,0.7144018583042974,0.7188054882970137
lasso,pca200,mlp,4,200.0,0.8910783854864391,0.6967479674796748,0.7055598678561116
lasso,pca200,cnn,4,200.0,0.8064669847284948,0.5259969028261711,0.3968845676603852
lasso,pca300,xgboost,4,300.0,0.9025548483207876,0.7380178087495161,0.7384602325778796
lasso,pca300,random_forest,4,300.0,0.8383877929260692,0.6422957801006581,0.6395433931148217
lasso,pca300,logistic,4,300.0,0.9125290255392864,0.731068524970964,0.7429742388758783
lasso,pca300,elasticnet,4,300.0,0.9150724544129094,0.731068524970964,0.7429742388758783
lasso,pca300,svm,4,300.0,0.9227318259094468,0.7240224545102594,0.7369281045751634
lasso,pca300,mlp,4,300.0,0.901873660386214,0.6712543554006968,0.6784785407539898
lasso,pca300,cnn,4,300.0,0.9018325533371132,0.7180797522260937,0.6565302144249513
lasso,pls20,xgboost,4,20.0,0.9139840871402736,0.694850948509485,0.7062471500227998
lasso,pls20,random_forest,4,20.0,0.8975905810083781,0.6834494773519163,0.6915961945031713
lasso,pls20,logistic,4,20.0,0.9045190597016112,0.7255129694154084,0.7391763723033073
lasso,pls20,elasticnet,4,20.0,0.9073022105958404,0.7469415408439799,0.7632971317181844
lasso,pls20,svm,4,20.0,0.9051675016003862,0.7214479287650019,0.7318531549300781
lasso,pls20,mlp,4,20.0,0.8988613877284496,0.7229384436701509,0.7386948167696831
lasso,pls20,cnn,4,20.0,0.8847251864188329,0.6830429732868758,0.7059918939642896
lasso,pls30,xgboost,4,30.0,0.9055042979412176,0.694850948509485,0.708658842762889
lasso,pls30,random_forest,4,30.0,0.9011995416915728,0.6738288811459543,0.6823878318064365
lasso,pls30,logistic,4,30.0,0.9085411762028228,0.7240224545102594,0.7387398514566145
lasso,pls30,elasticnet,4,30.0,0.9090037922403494,0.7295780100658149,0.7437261857837342
lasso,pls30,svm,4,30.0,0.9046626852145812,0.7000193573364305,0.7131021999443051
lasso,pls30,mlp,4,30.0,0.894246376220564,0.6974448315911731,0.7086233063826265
lasso,pls30,cnn,4,30.0,0.873127503744084,0.6051684088269454,0.5820300772400994
panel_promoters,ae,xgboost,0,64.0,0.8132612925750573,0.5484806077568972,0.547991789231261
panel_promoters,ae,random_forest,0,64.0,0.7973222937160891,0.5525456484073038,0.5545618489464839
panel_promoters,ae,logistic,0,64.0,0.7942196129996827,0.6053045448487272,0.5697729876708348
panel_promoters,ae,elasticnet,0,64.0,0.7784638640849098,0.5581034252965481,0.5412186379928315
panel_promoters,ae,svm,0,64.0,0.7325379064212942,0.4959083033453286,0.4933671100498487
panel_promoters,ae,mlp,0,64.0,0.736113718336254,0.3333333333333333,0.181547619047619
panel_promoters,ae,cnn,0,64.0,0.7400303544231593,0.5189057710249233,0.5127946127946128
panel_promoters,ae_vae,xgboost,0,64.0,0.7710402927581415,0.5572904171664668,0.5540920989932987
panel_promoters,ae_vae,random_forest,0,64.0,0.7396000121313917,0.5184926029588165,0.519879097884213
panel_promoters,ae_vae,logistic,0,64.0,0.7142591570102917,0.5115820338531254,0.5037017986288224
panel_promoters,ae_vae,elasticnet,0,64.0,0.7120667689202368,0.5320405171264828,0.5235654341180365
panel_promoters,ae_vae,svm,0,64.0,0.7307211445482934,0.5133013461282153,0.5161491470605366
panel_promoters,ae_vae,mlp,0,64.0,0.7966504662377947,0.5805544448887111,0.5748494230059843
panel_promoters,ae_vae,cnn,0,64.0,0.7341069778953448,0.5385045981607357,0.531470788581567
panel_promoters,chrom_hmm,xgboost,0,14.0,0.8638344565006579,0.658463281354125,0.6524543199524858
panel_promoters,chrom_hmm,random_forest,0,14.0,0.8752827532697939,0.6291949886711982,0.6293781654844467
panel_promoters,chrom_hmm,logistic,0,14.0,0.8667179881826049,0.7396308143409303,0.6535247742546856
panel_promoters,chrom_hmm,elasticnet,0,14.0,0.8719280924899331,0.7396308143409303,0.6536851857584961
panel_promoters,chrom_hmm,svm,0,14.0,0.880197913335508,0.730687724910036,0.6654731591529806
panel_promoters,chrom_hmm,mlp,0,14.0,0.866628865650172,0.448087431693989,0.4180921899716734
panel_promoters,chrom_hmm,cnn,0,14.0,0.86950829583306,0.587318405970945,0.5081120733342853
panel_promoters,none,xgboost,0,3108.0,0.9114883276307596,0.7146474743435959,0.7170784524357597
panel_promoters,none,random_forest,0,3108.0,0.9118649435777484,0.6831200852992136,0.6934640522875818
panel_promoters,none,logistic,0,3108.0,0.9201437978876024,0.7174463547914168,0.714054642592445
panel_promoters,none,elasticnet,0,3108.0,0.9147115441022714,0.7205184592829535,0.7104244761727028
panel_promoters,none,svm,0,3108.0,0.9078531443399874,0.741929894708783,0.713805627722414
panel_promoters,none,mlp,0,3108.0,0.855836077203478,0.6289417566306811,0.5121246654579988
panel_promoters,none,cnn,0,3108.0,0.7925837098975688,0.3333333333333333,0.181547619047619
panel_promoters,pca100,xgboost,0,100.0,0.9296733693980024,0.7729108356657336,0.7642141158138435
panel_promoters,pca100,random_forest,0,100.0,0.9096877233485337,0.6898507263761163,0.6913111854074776
panel_promoters,pca100,logistic,0,100.0,0.9144256583177748,0.7331200852992136,0.7140655482563295
panel_promoters,pca100,elasticnet,0,100.0,0.9160061955990644,0.742922830867653,0.7184968955611158
panel_promoters,pca100,svm,0,100.0,0.9125566542041782,0.716453418632547,0.706358140504482
panel_promoters,pca100,mlp,0,100.0,0.90670832912237,0.7188457950153272,0.7206881437650668
panel_promoters,pca100,cnn,0,100.0,0.8324713794791124,0.6167333066773291,0.6246868630288319
panel_promoters,pca200,xgboost,0,200.0,0.9137864603351612,0.6941889910702385,0.6908748171963376
panel_promoters,pca200,random_forest,0,200.0,0.8848795415044078,0.7041250166600026,0.6913860871451384
panel_promoters,pca200,logistic,0,200.0,0.9136891672936076,0.7133813141410102,0.7047870004391744
panel_promoters,pca200,elasticnet,0,200.0,0.9119613584687686,0.7024523523923764,0.6940240335028288
panel_promoters,pca200,svm,0,200.0,0.9102533217710675,0.7286485405837665,0.7211403280395731
panel_promoters,pca200,mlp,0,200.0,0.8844869543215043,0.6967146474743436,0.6946059934479104
panel_promoters,pca200,cnn,0,200.0,0.859358208156728,0.6416566706650673,0.6423176971671954
panel_promoters,pca300,xgboost,0,300.0,0.8955641409627136,0.6800479808076769,0.6852601589443695
panel_promoters,pca300,random_forest,0,300.0,0.8742358658813645,0.6697987471677994,0.657919781957421
panel_promoters,pca300,logistic,0,300.0,0.9132253758189004,0.72458349993336,0.7113546974166444
panel_promoters,pca300,elasticnet,0,300.0,0.9104984803633448,0.7065173930427829,0.699454511401414
panel_promoters,pca300,svm,0,300.0,0.9093021139731868,0.7229108356657337,0.7237709455039502
panel_promoters,pca300,mlp,0,300.0,0.8920936415922734,0.6745834999333601,0.6714975845410628
panel_promoters,pca300,cnn,0,300.0,0.8483739297945642,0.7028188724510196,0.6539699162223914
panel_promoters,pls20,xgboost,0,20.0,0.8411398962006169,0.592922830867653,0.5945004853754273
panel_promoters,pls20,random_forest,0,20.0,0.8301534569478374,0.5926496068239371,0.5917279803225705
panel_promoters,pls20,logistic,0,20.0,0.904982727518811,0.6902572304411568,0.6835814955283982
panel_promoters,pls20,elasticnet,0,20.0,0.9028664568184708,0.6776556044248968,0.674668958492488
panel_promoters,pls20,svm,0,20.0,0.9041513836137162,0.7188457950153272,0.7215749263190402
panel_promoters,pls20,mlp,0,20.0,0.8638792218383912,0.6875916300146607,0.6814971484684821
panel_promoters,pls20,cnn,0,20.0,0.8891508503846576,0.6059709449553512,0.5983296703296703
panel_promoters,pls30,xgboost,0,30.0,0.8710006572977725,0.6219178995068639,0.6249455337690631
panel_promoters,pls30,random_forest,0,30.0,0.8384299589527302,0.611708649873384,0.6129075305904574
panel_promoters,pls30,logistic,0,30.0,0.9057684994452772,0.6828468612554978,0.6888588993852153
panel_promoters,pls30,elasticnet,0,30.0,0.9050284164916744,0.6787818206050913,0.681218496603112
panel_promoters,pls30,svm,0,30.0,0.9037893575956782,0.6705184592829535,0.6802463163082632
panel_promoters,pls30,mlp,0,30.0,0.8807482133320425,0.6883113421298147,0.6991090690512656
panel_promoters,pls30,cnn,0,30.0,0.8707295036154342,0.6178595228575237,0.6478243908509778
panel_promoters,ae,xgboost,1,64.0,0.827680144844433,0.606091030789826,0.6016641019594687
panel_promoters,ae,random_forest,1,64.0,0.8059444229040089,0.6357429718875502,0.6386800334168755
panel_promoters,ae,logistic,1,64.0,0.7164404693706367,0.5276439089692101,0.5200641108306774
panel_promoters,ae,elasticnet,1,64.0,0.7170817994861743,0.5190093708165997,0.5178496010665364
panel_promoters,ae,svm,1,64.0,0.6909793438583356,0.4655957161981258,0.4693082137161085
panel_promoters,ae,mlp,1,64.0,0.764355794872522,0.4055555555555556,0.356203578497658
panel_promoters,ae,cnn,1,64.0,0.6794474046638043,0.5471887550200804,0.530194306638318
panel_promoters,ae_vae,xgboost,1,64.0,0.7734427378420827,0.5949799196787148,0.5916481144167848
panel_promoters,ae_vae,random_forest,1,64.0,0.7585822844186395,0.5755020080321286,0.5630638646009102
panel_promoters,ae_vae,logistic,1,64.0,0.7245859442022735,0.5597724230254351,0.546717630195891
panel_promoters,ae_vae,elasticnet,1,64.0,0.7205109800325614,0.5446452476572959,0.5370915032679738
panel_promoters,ae_vae,svm,1,64.0,0.7777594718157942,0.5832663989290495,0.5800687407830266
panel_promoters,ae_vae,mlp,1,64.0,0.777473419147884,0.6190763052208835,0.6064113355780022
panel_promoters,ae_vae,cnn,1,64.0,0.795113883919592,0.6147255689424364,0.5914503015997902
panel_promoters,chrom_hmm,xgboost,1,14.0,0.8245657920795364,0.6332663989290496,0.6299878048780488
panel_promoters,chrom_hmm,random_forest,1,14.0,0.8476885022153474,0.6539491298527443,0.6530376301799219
panel_promoters,chrom_hmm,logistic,1,14.0,0.8046653277513611,0.6307228915662652,0.5754198284069335
panel_promoters,chrom_hmm,elasticnet,1,14.0,0.8096554491439858,0.6291834002677377,0.5815344938749195
panel_promoters,chrom_hmm,svm,1,14.0,0.8264030662673778,0.6048192771084336,0.5794706546586245
panel_promoters,chrom_hmm,mlp,1,14.0,0.790614669736497,0.4734939759036145,0.3693718384679152
panel_promoters,chrom_hmm,cnn,1,14.0,0.7723360775121216,0.4111111111111111,0.2733922917349056
panel_promoters,none,xgboost,1,3108.0,0.9086914237618998,0.7329986613119144,0.7513385218303251
panel_promoters,none,random_forest,1,3108.0,0.9062177597846977,0.685475234270415,0.7060712511532183
panel_promoters,none,logistic,1,3108.0,0.8856001381223629,0.6845381526104418,0.6863069187881812
panel_promoters,none,elasticnet,1,3108.0,0.8851935930746317,0.6860776439089692,0.6885568853310788
panel_promoters,none,svm,1,3108.0,0.8886118716157317,0.6928380187416332,0.6778407565557868
panel_promoters,none,mlp,1,3108.0,0.6934323075450693,0.4813253012048192,0.4270248127340824
panel_promoters,none,cnn,1,3108.0,0.8532814501948319,0.3944444444444444,0.3330255994961084
panel_promoters,pca100,xgboost,1,100.0,0.8656618326111833,0.6184738955823293,0.6225384728378741
panel_promoters,pca100,random_forest,1,100.0,0.8971098688551021,0.7218875502008032,0.7404095600816912
panel_promoters,pca100,logistic,1,100.0,0.8888899840882528,0.7048862115127176,0.6915023871183693
panel_promoters,pca100,elasticnet,1,100.0,0.8912606612659251,0.70334672021419,0.690442561205273
panel_promoters,pca100,svm,1,100.0,0.8958087208862153,0.7058232931726908,0.7084639415927759
panel_promoters,pca100,mlp,1,100.0,0.8811856576054143,0.7018072289156626,0.6986851349994981
panel_promoters,pca100,cnn,1,100.0,0.8265790298133262,0.5603078982597055,0.5117789984615783
panel_promoters,pca200,xgboost,1,200.0,0.8766304644199719,0.6502677376171352,0.6518710048121813
panel_promoters,pca200,random_forest,1,200.0,0.8801729878756431,0.678045515394913,0.6816207184628237
panel_promoters,pca200,logistic,1,200.0,0.8809983421590042,0.685140562248996,0.6796707903427271
panel_promoters,pca200,elasticnet,1,200.0,0.8848738357599043,0.6629183400267737,0.6590096333179337
panel_promoters,pca200,svm,1,200.0,0.8973271568633598,0.6971887550200803,0.7042849268221345
panel_promoters,pca200,mlp,1,200.0,0.8630330189883938,0.6647925033467202,0.676460398590527
panel_promoters,pca200,cnn,1,200.0,0.7540184602896617,0.4185408299866131,0.2777360066833751
panel_promoters,pca300,xgboost,1,300.0,0.8643834929643212,0.6391566265060241,0.6414348971529692
panel_promoters,pca300,random_forest,1,300.0,0.8551293588366637,0.6826639892904954,0.6784143960614548
panel_promoters,pca300,logistic,1,300.0,0.880502932589434,0.6765060240963855,0.6757097161135546
panel_promoters,pca300,elasticnet,1,300.0,0.8878798683088659,0.6971887550200804,0.6967860422405877
panel_promoters,pca300,svm,1,300.0,0.9019765235609194,0.7012048192771084,0.7106566088602017
panel_promoters,pca300,mlp,1,300.0,0.8653627829715677,0.6774431057563587,0.6868789521228545
panel_promoters,pca300,cnn,1,300.0,0.7787373280661969,0.5056224899598393,0.3747899159663865
panel_promoters,pls20,xgboost,1,20.0,0.8131271254706745,0.6527443105756359,0.6595896103354589
panel_promoters,pls20,random_forest,1,20.0,0.8225014565924322,0.6653949129852744,0.6782242063492063
panel_promoters,pls20,logistic,1,20.0,0.8540779589264792,0.6416331994645247,0.6436314363143631
panel_promoters,pls20,elasticnet,1,20.0,0.8519894160115239,0.6416331994645247,0.6436314363143631
panel_promoters,pls20,svm,1,20.0,0.8568036590656196,0.6512048192771084,0.6560246548323471
panel_promoters,pls20,mlp,1,20.0,0.8344920468758051,0.6477911646586346,0.6495377393965328
panel_promoters,pls20,cnn,1,20.0,0.8709971042656152,0.6299196787148594,0.642439431913116
panel_promoters,pls30,xgboost,1,30.0,0.8246316653674239,0.6305220883534136,0.6372643274574435
panel_promoters,pls30,random_forest,1,30.0,0.8231662795295969,0.6487282463186078,0.66001221001221
panel_promoters,pls30,logistic,1,30.0,0.8561441831780466,0.6512048192771084,0.6528822055137845
panel_promoters,pls30,elasticnet,1,30.0,0.8548819216031754,0.6512048192771084,0.6528822055137845
panel_promoters,pls30,svm,1,30.0,0.8577413803492876,0.6607764390896921,0.66656243892906
panel_promoters,pls30,mlp,1,30.0,0.8416217305458736,0.6385542168674698,0.6426128590971273
panel_promoters,pls30,cnn,1,30.0,0.8433536645052612,0.6194109772423025,0.6163614163614164
panel_promoters,ae,xgboost,2,64.0,0.8504688589799644,0.6607157137145142,0.6617948975997585
panel_promoters,ae,random_forest,2,64.0,0.8190278954750942,0.6085965613754497,0.6080965574864705
panel_promoters,ae,logistic,2,64.0,0.7817069301833567,0.5281554045048648,0.5281502767134951
panel_promoters,ae,elasticnet,2,64.0,0.7773691577652347,0.5128881780621085,0.5148775894538606
panel_promoters,ae,svm,2,64.0,0.7119702177107973,0.4785619085699054,0.4846077478816205
panel_promoters,ae,mlp,2,64.0,0.7818044500725677,0.4729508196721312,0.307084301316457
panel_promoters,ae,cnn,2,64.0,0.7101609465146402,0.5482140477142476,0.5525284873130851
panel_promoters,ae_vae,xgboost,2,64.0,0.7570166495073657,0.5971211515393843,0.5996142035831423
panel_promoters,ae_vae,random_forest,2,64.0,0.7866216448452182,0.5978008796481408,0.6032679738562091
panel_promoters,ae_vae,logistic,2,64.0,0.7355361511700284,0.5005597760895641,0.5125865125332133
panel_promoters,ae_vae,elasticnet,2,64.0,0.730108481379215,0.5005597760895641,0.5100197606652422
panel_promoters,ae_vae,svm,2,64.0,0.7636852778867868,0.5609489537518326,0.5619047619047619
panel_promoters,ae_vae,mlp,2,64.0,0.8247825953201319,0.5940157270425163,0.5823426194278504
panel_promoters,ae_vae,cnn,2,64.0,0.7694814777222337,0.607297081167533,0.5790720390720391
panel_promoters,chrom_hmm,xgboost,2,14.0,0.8972768786491665,0.7094495535119285,0.7001109580655035
panel_promoters,chrom_hmm,random_forest,2,14.0,0.8776509725598718,0.642649606823937,0.6447698325142914
panel_promoters,chrom_hmm,logistic,2,14.0,0.8665851662223049,0.7316739970678396,0.6800404259317028
panel_promoters,chrom_hmm,elasticnet,2,14.0,0.8716318619039883,0.7150073304011727,0.6702524893314367
panel_promoters,chrom_hmm,svm,2,14.0,0.8828440922114563,0.7322604291616687,0.7009984639016897
panel_promoters,chrom_hmm,mlp,2,14.0,0.8352790875598745,0.4935425829668132,0.4559261352930092
panel_promoters,chrom_hmm,cnn,2,14.0,0.8878074366588765,0.7126616020258564,0.6873786070916478
panel_promoters,none,xgboost,2,3108.0,0.928001656990323,0.6978408636545382,0.7012831307975648
panel_promoters,none,random_forest,2,3108.0,0.8963949026378956,0.6631080900972944,0.6662217116762571
panel_promoters,none,logistic,2,3108.0,0.918063559922372,0.740703718512595,0.739369302783937
panel_promoters,none,elasticnet,2,3108.0,0.914706881863418,0.7366386778621884,0.7297964005281078
panel_promoters,none,svm,2,3108.0,0.9082499230266268,0.7675796348127415,0.7434906298238229
panel_promoters,none,mlp,2,3108.0,0.8160515888205205,0.5215447154471544,0.4968853468853469
panel_promoters,none,cnn,2,3108.0,0.7723428243597953,0.490983606557377,0.3263329431476509
panel_promoters,pca100,xgboost,2,100.0,0.9046276568536946,0.7423763827802213,0.741465394964515
panel_promoters,pca100,random_forest,2,100.0,0.883889252302018,0.6950419832067173,0.7000052474156478
panel_promoters,pca100,logistic,2,100.0,0.905631015652236,0.7121151539384246,0.7018313093963212
panel_promoters,pca100,elasticnet,2,100.0,0.9059048981396384,0.7161801945888312,0.7064374417673033
panel_promoters,pca100,svm,2,100.0,0.90461141221948,0.7257097161135545,0.7217614758049784
panel_promoters,pca100,mlp,2,100.0,0.8887227004572223,0.7365053978408636,0.7503192848020435
panel_promoters,pca100,cnn,2,100.0,0.8944145939933246,0.6689324270291883,0.6429373096039762
panel_promoters,pca200,xgboost,2,200.0,0.893409815357899,0.7090430494468879,0.7137747124281232
panel_promoters,pca200,random_forest,2,200.0,0.8504834724803599,0.6773823803811808,0.6779038486355559
panel_promoters,pca200,logistic,2,200.0,0.9131323052979228,0.7311741969878716,0.7240983948301021
panel_promoters,pca200,elasticnet,2,200.0,0.912507123001226,0.721644675463148,0.7149193080227563
panel_promoters,pca200,svm,2,200.0,0.9040296403000996,0.7297747567639611,0.7305220883534137
panel_promoters,pca200,mlp,2,200.0,0.8965814777463974,0.7226376116220178,0.7459572372601347
panel_promoters,pca200,cnn,2,200.0,0.8064625835622011,0.3536585365853659,0.2240067181021361
panel_promoters,pca300,xgboost,2,300.0,0.8979131138382471,0.6759829401572705,0.6772531611514663
panel_promoters,pca300,random_forest,2,300.0,0.8419712785002617,0.6747167799546848,0.6718891754092448
panel_promoters,pca300,logistic,2,300.0,0.9169322431725968,0.7533053445288552,0.7465164465164466
panel_promoters,pca300,elasticnet,2,300.0,0.9154714245311992,0.7257097161135545,0.71996891996892
panel_promoters,pca300,svm,2,300.0,0.9062826983105928,0.7338397974143676,0.7374667815844287
panel_promoters,pca300,mlp,2,300.0,0.9049299821725492,0.7597627615620418,0.7750167835729332
panel_promoters,pca300,cnn,2,300.0,0.7698822136703193,0.3933093429294949,0.1850205863408514
panel_promoters,pls20,xgboost,2,20.0,0.8846984649049444,0.7185725709716113,0.7311013492602395
panel_promoters,pls20,random_forest,2,20.0,0.8834857986154331,0.7209649473543916,0.7393857271906051
panel_promoters,pls20,logistic,2,20.0,0.898644882146645,0.7103092096494735,0.7135359208370943
panel_promoters,pls20,elasticnet,2,20.0,0.9001180536126036,0.7212381713981074,0.7261487050960734
panel_promoters,pls20,svm,2,20.0,0.9000154641198876,0.7157736905237905,0.7262682850918144
panel_promoters,pls20,mlp,2,20.0,0.8826155921158443,0.6923763827802212,0.6958186499232477
panel_promoters,pls20,cnn,2,20.0,0.8874264774066946,0.722364387578302,0.7470276999688764
panel_promoters,pls30,xgboost,2,30.0,0.8777813011080489,0.6950419832067173,0.7097557901009615
panel_promoters,pls30,random_forest,2,30.0,0.8779530631626394,0.7155004664800746,0.7344643537933665
panel_promoters,pls30,logistic,2,30.0,0.901580302582124,0.7045715047314407,0.7106135721520337
panel_promoters,pls30,elasticnet,2,30.0,0.9018602008474034,0.7045715047314407,0.7101942556488011
panel_promoters,pls30,svm,2,30.0,0.8950894186662625,0.7100359856057578,0.7256720207539878
panel_promoters,pls30,mlp,2,30.0,0.8835174369767068,0.6745834999333601,0.6808388220152927
panel_promoters,pls30,cnn,2,30.0,0.8966621469123736,0.7155004664800746,0.7339656729900632
panel_promoters,ae,xgboost,3,64.0,0.7800133583529979,0.5387533875338754,0.5348655243392085
panel_promoters,ae,random_forest,3,64.0,0.7583035017988262,0.5787262872628726,0.5689172443543224
panel_promoters,ae,logistic,3,64.0,0.7771656314153587,0.5976964769647696,0.5504655560993589
panel_promoters,ae,elasticnet,3,64.0,0.7694892420306418,0.6224932249322493,0.5777777777777778
panel_promoters,ae,svm,3,64.0,0.7400826928733247,0.5355013550135501,0.5127988356249226
panel_promoters,ae,mlp,3,64.0,0.8289152678705743,0.5224932249322493,0.4755415793151642
panel_promoters,ae,cnn,3,64.0,0.7595970958328749,0.5836043360433605,0.5370370370370371
panel_promoters,ae_vae,xgboost,3,64.0,0.7488087897569807,0.5443089430894309,0.540874893951186
panel_promoters,ae_vae,random_forest,3,64.0,0.7527820461078818,0.5317073170731708,0.5318302387267905
panel_promoters,ae_vae,logistic,3,64.0,0.7511984348302473,0.5665311653116532,0.5454386882958312
panel_promoters,ae_vae,elasticnet,3,64.0,0.7455139686891208,0.5543360433604336,0.5322836205189146
panel_promoters,ae_vae,svm,3,64.0,0.771830101844929,0.5531165311653117,0.5484977984977984
panel_promoters,ae_vae,mlp,3,64.0,0.8163169302226024,0.5799457994579945,0.5486530725482036
panel_promoters,ae_vae,cnn,3,64.0,0.6879289426179266,0.4192411924119241,0.2515262515262515
panel_promoters,chrom_hmm,xgboost,3,14.0,0.8059836094252962,0.596070460704607,0.5951076436230202
panel_promoters,chrom_hmm,random_forest,3,14.0,0.8152337800649478,0.5860433604336043,0.5876184139657193
panel_promoters,chrom_hmm,logistic,3,14.0,0.8467851873181808,0.6210027100271004,0.5780801487338216
panel_promoters,chrom_hmm,elasticnet,3,14.0,0.848799848482467,0.5917344173441735,0.5639192032252381
panel_promoters,chrom_hmm,svm,3,14.0,0.8523808955812563,0.6231707317073171,0.6042220154369687
panel_promoters,chrom_hmm,mlp,3,14.0,0.8289820175369663,0.4640921409214091,0.4508098804438983
panel_promoters,chrom_hmm,cnn,3,14.0,0.8485032545023047,0.6139566395663957,0.5788888888888889
panel_promoters,none,xgboost,3,3108.0,0.8876812952747036,0.6326558265582656,0.6336601307189542
panel_promoters,none,random_forest,3,3108.0,0.8609607302404148,0.6441734417344174,0.6436276781874136
panel_promoters,none,logistic,3,3108.0,0.8820430721049822,0.6926829268292684,0.6879320203533611
panel_promoters,none,elasticnet,3,3108.0,0.8850345891438754,0.6941734417344173,0.684235042972341
panel_promoters,none,svm,3,3108.0,0.8585652217679316,0.6434959349593495,0.6250307338785025
panel_promoters,none,mlp,3,3108.0,0.8758445867564171,0.6168021680216801,0.6115065389995912
panel_promoters,none,cnn,3,3108.0,0.8099076992910222,0.3333333333333333,0.2268326417704011
panel_promoters,pca100,xgboost,3,100.0,0.8593836559395696,0.663821138211382,0.6600824653720231
panel_promoters,pca100,random_forest,3,100.0,0.856953397413013,0.6567750677506775,0.6533157663592446
panel_promoters,pca100,logistic,3,100.0,0.8817199700407663,0.6693766937669378,0.6599056036760587
panel_promoters,pca100,elasticnet,3,100.0,0.8819558438093357,0.6653116531165312,0.6554757642351312
panel_promoters,pca100,svm,3,100.0,0.8594359143329076,0.6552845528455284,0.6453011000049328
panel_promoters,pca100,mlp,3,100.0,0.8845701574075946,0.7056910569105691,0.689102564102564
panel_promoters,pca100,cnn,3,100.0,0.8392838532603774,0.6195121951219512,0.5624719366654851
panel_promoters,pca200,xgboost,3,200.0,0.8616926377597108,0.662330623306233,0.6589171468805644
panel_promoters,pca200,random_forest,3,200.0,0.8401918311505678,0.6289972899728996,0.6284409745948207
panel_promoters,pca200,logistic,3,200.0,0.8778141088680979,0.6971544715447154,0.6874563242487771
panel_promoters,pca200,elasticnet,3,200.0,0.8749594356617413,0.6804878048780488,0.666741908214164
panel_promoters,pca200,svm,3,200.0,0.8603018637891434,0.6815718157181571,0.668977588838216
panel_promoters,pca200,mlp,3,200.0,0.8636630041821682,0.6537940379403794,0.6544842329275731
panel_promoters,pca200,cnn,3,200.0,0.8194349722598303,0.629539295392954,0.5678700507203094
panel_promoters,pca300,xgboost,3,300.0,0.8740103040529164,0.6552845528455284,0.6510012404749247
panel_promoters,pca300,random_forest,3,300.0,0.8413739340634914,0.6430894308943089,0.6379788283008687
panel_promoters,pca300,logistic,3,300.0,0.8817272016444274,0.6967479674796748,0.6938423984724108
panel_promoters,pca300,elasticnet,3,300.0,0.8789101178087174,0.660840108401084,0.6569157558540774
panel_promoters,pca300,svm,3,300.0,0.856516844304041,0.6830623306233062,0.6711653425508683
panel_promoters,pca300,mlp,3,300.0,0.880068722687365,0.6341463414634146,0.6366066479188651
panel_promoters,pca300,cnn,3,300.0,0.8422645182161571,0.6705962059620596,0.6223899868759681
panel_promoters,pls20,xgboost,3,20.0,0.8510839780967542,0.6649051490514905,0.6725090627529652
