filter,reducer,model,fold,n_features,mae_macro,qwk,spearman_rho,mae_group_0,mae_group_1,mae_group_2,mae_group_3,mae_group_4,mae_group_5
differential_methylation,pca300,elasticnet,3,299,0.7720615451844629,0.7521197529571862,0.774467545290063,0.8980014636211878,0.593849407936174,0.6426145515363918,0.3539972492574586,0.4284345779148341,1.7154720208407312
differential_methylation,pca300,svr,3,299,0.722935826650332,0.7820656037371788,0.7945867914263733,0.497302877969611,0.5166268225726057,0.604160705914003,0.4488364024186631,0.415154548680306,1.855533602346803
differential_methylation,pca300,random_forest,3,299,0.8624559082892417,0.7345820464282157,0.745197908185613,0.5036190476190476,0.715925925925926,0.8578571428571429,0.3906666666666665,0.8806666666666668,1.826
differential_methylation,pca300,xgboost,3,299,0.9093027514072112,0.7172118618159584,0.7701783195033342,0.593550823983692,0.5483594746501358,0.9576443604060582,0.7893385092417399,0.9537144104639688,1.6132089296976726
differential_methylation,pca300,coral,3,299,0.8224686341692005,0.7243411542310687,0.7818271161543421,0.4838247366604351,0.4818303745101999,0.6444457684244428,0.6348371505737305,0.6952059666315714,1.994667808214824
differential_methylation,pca300,ordinal_mlp,3,299,0.9614828545501624,0.6753995913952651,0.7706874722046365,0.4923626305091949,0.3332163227929009,0.7273516314370292,0.8519351482391357,0.9514814217885336,2.41254997253418
differential_methylation,pca300,corn,3,299,0.914462081128748,0.7117417918753479,0.6908168516280049,0.5714285714285714,0.2962962962962963,0.7857142857142857,1.0,0.5,2.333333333333333
differential_methylation,pca300,mord_ridge,3,299,0.8430335097001764,0.7160134899406908,0.7184245053013923,0.4761904761904761,0.2962962962962963,0.7857142857142857,0.6666666666666666,0.8333333333333334,2.0
differential_methylation,pca300,mord_logistic_at,3,299,0.7755731922398589,0.7693934335002782,0.7558147507302687,0.4761904761904761,0.2962962962962963,0.7142857142857143,0.6666666666666666,0.8333333333333334,1.6666666666666667
differential_methylation,pca300,ogboost,3,299,0.9735449735449736,0.7201822323462415,0.748689827067536,0.1904761904761904,0.8888888888888888,0.9285714285714286,1.0,0.8333333333333334,2.0
differential_methylation,pls20,ridge,3,20,0.8928378881650669,0.7053664166185805,0.7524196904366981,0.5403191933039853,0.3619744367262111,0.8401275287470648,0.7618142707669175,0.9021912200382596,1.950600679407964
differential_methylation,pls20,lasso,3,20,0.7710702223606626,0.7641434262948207,0.7804539467477996,0.7278701233667689,0.4201726487770082,0.5976242971396687,0.2909839338014075,0.7473799963929615,1.8423903346861608
differential_methylation,pls20,elasticnet,3,20,0.799148684726018,0.7717354050039986,0.7838020114806057,0.6758995034328897,0.3716579431967614,0.6543478164139475,0.4252763105566042,0.7799818030460628,1.8877287317098428
differential_methylation,pls20,svr,3,20,0.7925443735035372,0.7513162316567715,0.7978422829407611,0.5014920566308874,0.3517983266370085,0.7435989513262751,0.5249825430836706,0.5607137129526812,2.072680650390701
differential_methylation,pls20,random_forest,3,20,0.7499012345679011,0.7959486689998939,0.7598985170602756,0.5451428571428572,0.4554074074074073,0.5748571428571428,0.7393333333333332,0.5493333333333335,1.6353333333333333
differential_methylation,pls20,xgboost,3,20,0.8378417207867669,0.7753754393439131,0.731961009166186,0.5119237334777912,0.5087626565385748,0.7923177544559751,0.7864735921223959,0.7692418297131857,1.658330758412679
differential_methylation,pls20,coral,3,20,0.8439953069562319,0.7401298286687241,0.7675245539086675,0.4585201431597982,0.4622758908404244,0.8170798293181828,0.5446663697560629,0.7695905367533366,2.0118390719095864
differential_methylation,pls20,ordinal_mlp,3,20,0.9452499130205292,0.7299895748870613,0.7807470952727917,0.4650160585130964,0.376428598607028,0.844704053231648,0.9916494687398276,0.9146836201349894,2.079017678896586
differential_methylation,pls20,corn,3,20,0.9977954144620812,0.6795241944797321,0.7364683588505887,0.238095238095238,0.2962962962962963,0.7857142857142857,1.0,1.0,2.6666666666666665
differential_methylation,pls20,mord_ridge,3,20,0.8549382716049383,0.7053664166185805,0.6938472541759868,0.4761904761904761,0.2962962962962963,0.8571428571428571,0.6666666666666666,0.8333333333333334,2.0
differential_methylation,pls20,mord_logistic_at,3,20,0.8430335097001764,0.7160134899406908,0.7184245053013923,0.4761904761904761,0.2962962962962963,0.7857142857142857,0.6666666666666666,0.8333333333333334,2.0
differential_methylation,pls20,ogboost,3,20,0.681657848324515,0.7819967266775777,0.7403167374623609,0.4761904761904761,0.5185185185185185,0.4285714285714285,0.3333333333333333,0.6666666666666666,1.6666666666666667
differential_methylation,pls30,ridge,3,30,0.8946357489445386,0.7008201455469563,0.7517871067775044,0.5418793621052251,0.3624406305500645,0.8414380570777312,0.7601958491095614,0.9135289473166992,1.9483316475079504
differential_methylation,pls30,lasso,3,30,0.77159135851329,0.7641434262948207,0.7825677019016909,0.7261735101297665,0.4206465599967532,0.5959617935910746,0.2965041472981424,0.7494895075949871,1.8407726324690163
differential_methylation,pls30,elasticnet,3,30,0.7996868456343468,0.7717354050039986,0.7832002855608848,0.6755573683661683,0.3715837841778432,0.6561340987118103,0.4269241769553484,0.7802302998195859,1.887691345775324
differential_methylation,pls30,svr,3,30,0.7970726094504984,0.7445045459776729,0.7919793124409161,0.4953082779681451,0.3461168041958599,0.7457477671900985,0.5598827853628409,0.5320703098153762,2.1033097121706694
differential_methylation,pls30,random_forest,3,30,0.7260996472663139,0.7990659280981862,0.7506873454153347,0.5704761904761905,0.4600740740740741,0.5387142857142857,0.634,0.5433333333333333,1.61
differential_methylation,pls30,xgboost,3,30,0.8410509582658214,0.7899333988426684,0.7638679117811326,0.4933627952067625,0.4778791481835974,0.7936301444258008,0.6972240606943766,0.7161715030670166,1.8680380980173747
differential_methylation,pls30,coral,3,30,0.8853010234917388,0.7189975046110448,0.7470041571592095,0.4405592839632715,0.4194385519734135,0.9132648621286664,0.5645492871602377,0.9131014744440714,2.060892681280772
differential_methylation,pls30,ordinal_mlp,3,30,0.9823332831815436,0.6958904109589041,0.7585603805917991,0.4685064919647716,0.3653947644763523,0.8675355645162719,0.957764466603597,1.0653578241666155,2.169440587361654
differential_methylation,pls30,corn,3,30,0.90652557319224,0.7375586317354994,0.787234906475369,0.1904761904761904,0.2962962962962963,0.7857142857142857,1.0,0.8333333333333334,2.333333333333333
differential_methylation,pls30,mord_ridge,3,30,0.8668430335097002,0.7008201455469563,0.68300485784836,0.4761904761904761,0.2962962962962963,0.9285714285714286,0.6666666666666666,0.8333333333333334,2.0
differential_methylation,pls30,mord_logistic_at,3,30,0.8430335097001764,0.7160134899406908,0.7184245053013923,0.4761904761904761,0.2962962962962963,0.7857142857142857,0.6666666666666666,0.8333333333333334,2.0
differential_methylation,pls30,ogboost,3,30,0.7151675485008818,0.7635142454771964,0.7236577193980905,0.4761904761904761,0.4814814814814814,0.5,0.3333333333333333,0.8333333333333334,1.6666666666666667
differential_methylation,ae,ridge,3,64,0.8552749115954,0.7345711572950733,0.7468807262013181,0.88204634757269,0.4963135984208848,0.7678099700382778,0.7578893502553304,0.2879568338394165,1.9396333694458008
differential_methylation,ae,lasso,3,64,0.8851243221780819,0.6868718925208928,0.7303101201043876,1.1052264258975075,0.597382421846743,0.6554831607001168,0.5429944197336832,0.6809232632319132,1.7287362416585286
differential_methylation,ae,elasticnet,3,64,0.8716406534693649,0.7162517071120915,0.7426377870237987,1.0498640963009425,0.5697236436384695,0.6576279657227653,0.5302472114562988,0.6867479483286539,1.735633055369059
differential_methylation,ae,svr,3,64,0.8501322550434512,0.743080684596577,0.7488247637881088,0.5221993665347417,0.6139799480836599,0.8768799091086307,0.6982002327646489,0.3407946721643962,2.0487394016046303
differential_methylation,ae,random_forest,3,64,0.8113395061728395,0.7072384487642864,0.7330410300477366,0.7080952380952381,0.7490370370370371,0.7925714285714286,0.3126666666666666,0.4576666666666664,1.848
differential_methylation,ae,xgboost,3,64,0.88655330149401,0.7167910086231954,0.7058707904418754,0.6581303842720532,0.7424398666178739,0.8471855989524296,1.002015749613444,0.6111444632212321,1.458403746287028
differential_methylation,ae,coral,3,64,0.8457813898669769,0.709225003022609,0.7744212586808537,0.9707322518030802,0.4837563744297734,0.6582922467163631,0.2630291779836018,0.606861432393392,2.092016855875651
differential_methylation,ae,ordinal_mlp,3,64,0.8372045365117845,0.691151919866444,0.768434857223117,0.9346389884040468,0.4977198243141174,0.7821967729500362,0.5788218180338541,0.3394194444020589,1.8904303709665933
differential_methylation,ae,corn,3,64,0.8355379188712523,0.7499758663963703,0.6993897385454295,0.3809523809523809,0.7037037037037037,0.9285714285714286,0.6666666666666666,0.3333333333333333,2.0
differential_methylation,ae,mord_ridge,3,64,0.8514109347442681,0.7345711572950733,0.8015989999319166,0.8571428571428571,0.3703703703703703,0.7142857142857143,1.0,0.1666666666666666,2.0
differential_methylation,ae,mord_logistic_at,3,64,0.8783068783068783,0.7309362690637309,0.7171045802851203,0.7619047619047619,0.5555555555555556,0.7857142857142857,1.0,0.1666666666666666,2.0
differential_methylation,ae,ogboost,3,64,0.7469135802469137,0.7627217456483717,0.7521282635463867,0.3809523809523809,0.8148148148148148,0.7857142857142857,0.3333333333333333,0.8333333333333334,1.3333333333333333
differential_methylation,ae_vae,ridge,3,64,0.8526248808891054,0.7138437741686001,0.7372376826160467,0.965411106745402,0.4719004233678182,0.8038148539406913,0.6456224123636881,0.38239852587382,1.846601963043213
differential_methylation,ae_vae,lasso,3,64,0.8620003938569805,0.6702458928379684,0.7513088118156749,1.057872738157,0.6213806690993132,0.6580881476402283,0.4671395619710286,0.5554391145706177,1.8120821317036944
differential_methylation,ae_vae,elasticnet,3,64,0.8649875798132894,0.6807286673058486,0.7513088118156749,1.0395288467407229,0.6052735006367719,0.6543917570795331,0.4900465011596679,0.5880980889002482,1.812586784362793
differential_methylation,ae_vae,svr,3,64,0.839419518292991,0.7412077627819919,0.7449212597447911,0.512715009965342,0.6496946636597194,0.7937255168586649,0.5947425469850601,0.3623272560259218,2.1233121162632376
differential_methylation,ae_vae,random_forest,3,64,0.8995925925925926,0.714934036939314,0.7123646971368273,0.727047619047619,0.5068888888888888,0.6832857142857144,0.636,0.3776666666666666,2.466666666666667
differential_methylation,ae_vae,xgboost,3,64,0.9715062902938096,0.6387273724629732,0.6164450614495014,0.8150825480974856,0.554987670370826,0.6618220771529845,1.0144049723943074,0.5101879040400187,2.272552569707235
differential_methylation,ae_vae,coral,3,64,0.837287783859268,0.6949983290631614,0.7486087596117988,0.9901160938399178,0.4681065082550049,0.7743892541953495,0.5504681269327799,0.3454661766688029,1.8951805432637527
differential_methylation,ae_vae,ordinal_mlp,3,64,0.8561422056937346,0.7094990600464447,0.7448595442658453,0.95856902996699,0.4369268748495314,0.8000286051205227,0.6327765782674154,0.3345176776250203,1.9740344683329265
differential_methylation,ae_vae,corn,3,64,0.7861552028218695,0.745437171524128,0.7122657214285819,0.3809523809523809,0.7407407407407407,0.9285714285714286,0.3333333333333333,0.3333333333333333,2.0
differential_methylation,ae_vae,mord_ridge,3,64,0.8214285714285715,0.7138437741686001,0.7859594398419771,1.0476190476190477,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.1666666666666666,2.0
differential_methylation,ae_vae,mord_logistic_at,3,64,0.8871252204585538,0.738900323434284,0.7447508380309223,0.8571428571428571,0.3703703703703703,0.9285714285714286,1.0,0.5,1.6666666666666667
differential_methylation,ae_vae,ogboost,3,64,0.9241622574955908,0.7249440214957457,0.7347960173996183,0.238095238095238,0.925925925925926,0.7142857142857143,0.3333333333333333,0.6666666666666666,2.6666666666666665
differential_methylation,none,ridge,4,5000,1.0385820986041665,0.6800673778775969,0.6406833592675012,0.7321527897687111,0.4634088662040654,0.8363928954071262,0.4286864617709775,0.4768610112838316,3.293990567190285
differential_methylation,none,lasso,4,5000,1.1737662521184593,0.4517528008673653,0.6006753116571882,1.400975829114525,0.632219332397982,0.6529283127223034,0.6440463424383437,0.7082481902737231,3.004179505763879
differential_methylation,none,elasticnet,4,5000,1.162761246951727,0.4914545237241544,0.6026009974297293,1.2096493250184763,0.5431574863538354,0.6542035026970411,0.7629183961082692,0.7097860761771797,3.0968526953555595
differential_methylation,none,svr,4,5000,1.177644224279354,0.5873605947955391,0.6111202312874509,0.6765249054932949,0.5181178863652521,0.9455350737571964,0.7727790599096136,0.8000643666566736,3.3528440534940915
differential_methylation,none,random_forest,4,5000,1.130188712522046,0.6077591068004962,0.627587231902407,0.806,0.4603703703703704,0.8014285714285715,0.7700000000000001,0.64,3.303333333333333
differential_methylation,none,xgboost,4,5000,1.1268819085550634,0.6335818404361856,0.6632986129802234,0.7272742442786694,0.4330908170452824,0.9263182559183666,0.7000884215037028,0.8173695632389614,3.157150149345398
differential_methylation,none,coral,4,5000,2.0969230527647915,0.1275759608933192,0.654086132244387,0.1417629184201359,0.8172123652917368,1.6195258381111282,2.33764664332072,2.97560487474714,4.68978567669789
differential_methylation,none,ordinal_mlp,4,5000,1.307243856401355,0.2949152542372881,0.5907541785570566,1.8469207376241683,1.3959456748432584,1.0117812752723694,0.4043424129486084,0.436934232711792,2.7475388050079346
differential_methylation,none,corn,4,5000,1.7241622574955906,0.1139768882639836,0.2162655135167283,2.8,2.592592592592593,2.142857142857143,1.0,0.1428571428571428,1.6666666666666667
differential_methylation,none,mord_ridge,4,5000,0.9623015873015872,0.6800673778775969,0.6692411881557493,0.75,0.3333333333333333,0.7857142857142857,0.3333333333333333,0.5714285714285714,3.0
differential_methylation,none,mord_logistic_at,4,5000,1.010405643738977,0.6597883032182188,0.6375174906355952,0.7,0.4814814814814814,0.7857142857142857,0.3333333333333333,0.4285714285714285,3.333333333333333
differential_methylation,none,ogboost,4,5000,1.0466931216931217,0.6800402212166918,0.6772278950151924,0.55,0.4444444444444444,0.8571428571428571,1.0,0.4285714285714285,3.0
differential_methylation,chrom_hmm,ridge,4,15,1.3036711105419343,0.5474240696589614,0.5741778754270231,0.9357781511820082,0.6420727649853212,0.7894977540591471,1.0518454888290003,0.9261657756768606,3.4766667285192696
differential_methylation,chrom_hmm,lasso,4,15,1.2134198505504663,0.3433606041535557,0.5623926784990719,1.7913482517350132,0.9356053412591596,0.5458494118729631,0.3095088191304887,0.8540843099511818,2.8441229693539936
differential_methylation,chrom_hmm,elasticnet,4,15,1.2412758983097607,0.2961821835231079,0.5693405527664,1.7450893417386113,0.95787445722711,0.4872421189433824,0.3775777861858021,0.9412676599822796,2.938604025781379
differential_methylation,chrom_hmm,svr,4,15,1.2266364846106017,0.6062633019154758,0.5720057018755969,0.672621352861378,0.5632991770576076,0.8493229326135252,1.0695592456934644,0.7988222723614928,3.4061939270761408
differential_methylation,chrom_hmm,random_forest,4,15,1.2815701940035271,0.5407467697629464,0.5205051615747587,0.8464,0.6745925925925925,0.8778571428571429,1.0033333333333332,0.7025714285714286,3.5846666666666667
differential_methylation,chrom_hmm,xgboost,4,15,1.2877226610314858,0.5113668521837562,0.5097675377070697,0.8956215180456638,0.778176310437697,1.012372826891286,0.7966337203979492,0.6983350174767631,3.5451965729395547
differential_methylation,chrom_hmm,coral,4,15,1.1067922595947508,0.6199112238427393,0.6040645186168604,0.8678844034671783,0.4026818474133809,0.5615409740379879,0.5749499003092448,0.8267277990068708,3.406968633333842
differential_methylation,chrom_hmm,ordinal_mlp,4,15,1.2559308948668748,0.5694488522162277,0.597147455321893,0.6658211544156074,0.4614429164815832,0.8855975908892495,1.1531952619552612,0.7980826028755733,3.5714458425839744
differential_methylation,chrom_hmm,corn,4,15,1.3078924162257497,0.57736240913811,0.5685428302188013,0.35,0.5925925925925926,1.0,1.3333333333333333,0.5714285714285714,4.0
differential_methylation,chrom_hmm,mord_ridge,4,15,1.2805555555555557,0.5474240696589614,0.5843275939888498,0.85,0.6666666666666666,0.6428571428571429,1.0,0.8571428571428571,3.6666666666666665
differential_methylation,chrom_hmm,mord_logistic_at,4,15,1.4358906525573192,0.5426328611386808,0.5168366636804009,0.7,0.6296296296296297,1.0,1.3333333333333333,1.2857142857142858,3.6666666666666665
differential_methylation,chrom_hmm,ogboost,4,15,1.2216490299823632,0.573674445854897,0.5634702907528139,0.65,0.7037037037037037,0.7857142857142857,0.6666666666666666,0.8571428571428571,3.6666666666666665
differential_methylation,pca100,ridge,4,100,1.1172917673927152,0.6287352519572169,0.6225973184917957,0.8144968781955164,0.424025439478968,0.8423297080930167,0.5788019150663727,0.6183284229575402,3.4257682405648766
differential_methylation,pca100,lasso,4,100,1.3377996443115237,0.5015938303341902,0.5499604511515468,0.9887349236888736,0.7022781172735338,0.7408400795731852,1.1218423734469154,0.9815643129850974,3.4915380589015363
differential_methylation,pca100,elasticnet,4,100,1.290203536166776,0.5316941591451396,0.5622386236372685,0.9428772743940668,0.6713390756905725,0.7687297859083382,1.058003791000037,0.8962145809953211,3.404056709012321
differential_methylation,pca100,svr,4,100,1.1660466812749937,0.6123914995510327,0.6283281593508778,0.6271760865451566,0.5566244616190557,0.9664130864153144,0.7429513627928005,0.7729203955959205,3.330194694681716
differential_methylation,pca100,random_forest,4,100,1.1992652557319223,0.5991249088446713,0.5987496258846471,0.7602,0.6022962962962963,0.905,0.8053333333333331,0.6374285714285713,3.485333333333333
differential_methylation,pca100,xgboost,4,100,1.1564825191067465,0.5642522146951537,0.6161270142960577,0.7581975127803162,0.5553623299907755,0.9026180803775788,0.6557391484578451,0.6550187127930778,3.4119593302408853
differential_methylation,pca100,coral,4,100,1.037817935336782,0.6564153769345982,0.6877625250345851,0.5560941278934479,0.4716915366826234,0.834407705281462,0.4671937624613444,0.691620009286063,3.205900470415751
differential_methylation,pca100,ordinal_mlp,4,100,1.108599435412563,0.6637509939793251,0.6849741320359456,0.6034734182059764,0.3981049535451112,0.7561030473027911,0.7983901898066202,0.6831799915858677,3.412345012029012
differential_methylation,pca100,corn,4,100,1.1053791887125222,0.6332729404241714,0.651173505185214,0.5,0.3703703703703703,0.8571428571428571,1.0,0.5714285714285714,3.333333333333333
differential_methylation,pca100,mord_ridge,4,100,1.0791446208112874,0.6287352519572169,0.6549381720141934,0.75,0.2962962962962963,0.8571428571428571,0.6666666666666666,0.5714285714285714,3.333333333333333
differential_methylation,pca100,mord_logistic_at,4,100,1.127204585537919,0.6321181078638145,0.6043395567210441,0.75,0.3703703703703703,0.9285714285714286,0.6666666666666666,0.7142857142857143,3.333333333333333
differential_methylation,pca100,ogboost,4,100,1.0569664902998237,0.5684893827703819,0.5590885660995049,0.9,0.7037037037037037,0.6428571428571429,0.3333333333333333,0.4285714285714285,3.333333333333333
differential_methylation,pca200,ridge,4,200,1.06141879126827,0.6401673640167364,0.613939435258451,0.8332066587839313,0.4432572235850545,0.7899667266400521,0.4089349216957191,0.5805342255095888,3.312612991395273
differential_methylation,pca200,lasso,4,200,1.3365569732069993,0.5015938303341902,0.5499604511515468,0.9897605453020476,0.7020147658591772,0.7389041397450197,1.1203440249834618,0.9791180382106296,3.4892003251416592
differential_methylation,pca200,elasticnet,4,200,1.2908928611873145,0.5472230938186382,0.5635943064211375,0.9440148689914344,0.6740852528348861,0.7661492488684535,1.0656621969067963,0.887675019387036,3.40777058013528
differential_methylation,pca200,svr,4,200,1.1575079299159825,0.6462093862815883,0.6315633114487468,0.6264078550798861,0.5585508798765836,0.9649736615652784,0.7796868765933621,0.7532119477741975,3.262216358606588
differential_methylation,pca200,random_forest,4,200,1.2346842151675486,0.5807573799821091,0.5918633735620403,0.6671,0.6888148148148148,0.9028571428571428,0.8486666666666668,0.7860000000000001,3.514666666666667
differential_methylation,pca200,xgboost,4,200,1.2666656134578662,0.6268640703787147,0.5965620468470404,0.6630244705826044,0.579175599798974,0.8732422175151962,0.9012189706166586,0.9435516425541468,3.639780779679616
differential_methylation,pca200,coral,4,200,1.001235785757272,0.7058628684995032,0.7036763922588645,0.5539072999730706,0.5354009679070225,0.7467721572944096,0.4903364578882853,0.5167556830814907,3.164242148399353
differential_methylation,pca200,ordinal_mlp,4,200,1.136521339397122,0.6137432602959734,0.6810303275737816,0.604769978299737,0.4084936551473759,0.8304584005049297,0.8895485401153564,0.7389286075319562,3.346928854783376
differential_methylation,pca200,corn,4,200,1.1988095238095238,0.5885688869120427,0.5958648060234842,0.55,0.3333333333333333,0.9285714285714286,1.0,0.7142857142857143,3.6666666666666665
differential_methylation,pca200,mord_ridge,4,200,1.0142857142857142,0.6401673640167364,0.640643409415088,0.8,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.5714285714285714,3.333333333333333
differential_methylation,pca200,mord_logistic_at,4,200,1.0099647266313934,0.6703086878116049,0.6468124377940404,0.7,0.4074074074074074,0.7142857142857143,0.3333333333333333,0.5714285714285714,3.333333333333333
differential_methylation,pca200,ogboost,4,200,1.2379188712522045,0.5712716012386374,0.5607839100898141,0.7,0.7037037037037037,0.7857142857142857,1.3333333333333333,0.5714285714285714,3.333333333333333
differential_methylation,pca300,ridge,4,299,1.0385820986041647,0.6800673778775969,0.6406833592675012,0.7321527897686854,0.4634088662040699,0.8363928954071469,0.4286864617709789,0.4768610112838355,3.293990567190271
differential_methylation,pca300,lasso,4,299,1.3375348142871262,0.5015938303341902,0.5500836950409894,0.9874394599321176,0.7011634621534031,0.7376863277523843,1.1252085249574617,0.9812466910010534,3.492464419926337
differential_methylation,pca300,elasticnet,4,299,1.2897693212316597,0.5538980279963216,0.5667832420604655,0.9346622208500402,0.6633018729815405,0.770462487795047,1.0825488689879117,0.894476840861713,3.3931636359137047
differential_methylation,pca300,svr,4,299,1.157380854963048,0.6528595668230363,0.6345827867400913,0.5994165006398959,0.5529190538660145,0.9714635852204702,0.7983383091090422,0.7450680493087974,3.277079631634068
differential_methylation,pca300,random_forest,4,299,1.2427582010582012,0.5719939117199391,0.587539780952894,0.6811999999999999,0.7151111111111111,0.9301428571428572,0.7113333333333335,0.8774285714285714,3.5413333333333328
differential_methylation,pca300,xgboost,4,299,1.2612568578218,0.5599233948190706,0.5511774845597928,0.7359150510281325,0.7114334989477087,0.9860447740980556,0.8335680564244589,0.7283422946929932,3.572237471739451
differential_methylation,pca300,coral,4,299,1.0181968931987473,0.7048585931834663,0.7125345468125533,0.5651266111060977,0.5226166582217923,0.7779445669480732,0.6059665679931641,0.4590181963784354,3.178508758544922
differential_methylation,pca300,ordinal_mlp,4,299,1.1700642851977965,0.6017490750084089,0.6839419644618637,0.5841390147805214,0.3749138859135133,0.8568341902324131,0.969120979309082,0.6985971246446881,3.536780516306559
differential_methylation,pca300,corn,4,299,1.19836860670194,0.599064674346983,0.626467627831102,0.55,0.2592592592592592,1.0,1.0,0.7142857142857143,3.6666666666666665
differential_methylation,pca300,mord_ridge,4,299,0.9623015873015872,0.6800673778775969,0.6692411881557493,0.75,0.3333333333333333,0.7857142857142857,0.3333333333333333,0.5714285714285714,3.0
differential_methylation,pca300,mord_logistic_at,4,299,1.010405643738977,0.6597883032182188,0.6375174906355952,0.7,0.4814814814814814,0.7857142857142857,0.3333333333333333,0.4285714285714285,3.333333333333333
differential_methylation,pca300,ogboost,4,299,1.1754409171075837,0.5881125136666335,0.5950105698771487,0.55,0.7407407407407407,0.8571428571428571,1.0,0.5714285714285714,3.333333333333333
differential_methylation,pls20,ridge,4,20,1.0426308955956476,0.6810001077702339,0.642547423095321,0.723313295940247,0.4833353873458869,0.8509690274707218,0.4097705908277171,0.5008860476721223,3.2875110243171903
differential_methylation,pls20,lasso,4,20,1.1210733054191453,0.6048007350407718,0.6255089553798777,0.7919324699222815,0.4459100997891864,0.8091895037121043,0.5890391354841159,0.6781962496691492,3.4121723739380347
differential_methylation,pls20,elasticnet,4,20,1.090613763129496,0.6436114657073226,0.6404214660024357,0.7817436431879063,0.3934392597420374,0.8033259102885892,0.5483930712839027,0.6232089279780961,3.393571766296446
differential_methylation,pls20,svr,4,20,1.0759446020545984,0.6475790905998412,0.6360771188995831,0.6598318377476027,0.4352372578240968,0.8889764207158735,0.5224850885874376,0.620987460569774,3.328149546882805
differential_methylation,pls20,random_forest,4,20,1.221329541446208,0.5842219928907235,0.5769166211141247,0.7343,0.4816296296296297,0.8744285714285713,0.6733333333333332,0.9742857142857144,3.59
differential_methylation,pls20,xgboost,4,20,1.2210499827324608,0.5923332950763227,0.5829127860912695,0.7626826465129852,0.477656047101374,0.9150809815951756,0.7871283690134684,0.925413829939706,3.458338022232056
differential_methylation,pls20,coral,4,20,1.0303109674344932,0.6537381719871063,0.6654399755592891,0.5929974243044853,0.5391663139065107,0.8434763646551541,0.3904277483622233,0.546291538647243,3.269506414731344
differential_methylation,pls20,ordinal_mlp,4,20,1.0680330075895188,0.6595224228305183,0.6548718120395838,0.6574015133082867,0.4637671030229992,0.7780273226755006,0.551779588063558,0.541478054864066,3.4157444636027017
differential_methylation,pls20,corn,4,20,1.0915343915343916,0.626092880663109,0.6165696467853519,0.7,0.4444444444444444,0.6428571428571429,0.6666666666666666,0.4285714285714285,3.6666666666666665
differential_methylation,pls20,mord_ridge,4,20,0.956569664902998,0.6810001077702339,0.6624844659628739,0.75,0.3703703703703703,0.8571428571428571,0.3333333333333333,0.4285714285714285,3.0
differential_methylation,pls20,mord_logistic_at,4,20,0.9742063492063492,0.6677253312890155,0.6680357476976544,0.75,0.3333333333333333,0.8571428571428571,0.3333333333333333,0.5714285714285714,3.0
differential_methylation,pls20,ogboost,4,20,1.0570546737213402,0.6056242204331557,0.5903757942987652,0.8,0.5185185185185185,0.7857142857142857,0.3333333333333333,0.5714285714285714,3.333333333333333
differential_methylation,pls30,ridge,4,30,1.0412232210143353,0.6934717773113885,0.642547423095321,0.723846889277937,0.4818555352626341,0.8510259355358993,0.408987568515285,0.5006604660597626,3.280962931434493
differential_methylation,pls30,lasso,4,30,1.118806751891336,0.6048007350407718,0.6246308426675989,0.7936794088526408,0.4466327646991847,0.8092240734770789,0.5832002851365391,0.6749340666189815,3.405169912563592
differential_methylation,pls30,elasticnet,4,30,1.0898884912547957,0.6436114657073226,0.6398514630137635,0.7833911025836964,0.394139960852551,0.8035659373889007,0.546472904889282,0.6234727076632607,3.3882883341510817
differential_methylation,pls30,svr,4,30,1.0721475650392225,0.6912790033146645,0.6437028345588457,0.6617801795103686,0.4324231529205171,0.883585975041358,0.5211486842073457,0.6162134554315867,3.31773394312416
differential_methylation,pls30,random_forest,4,30,1.2314855379188712,0.5693340794627868,0.5882749045605642,0.7024,0.481037037037037,0.8715714285714286,0.7599999999999999,0.9465714285714284,3.627333333333333
differential_methylation,pls30,xgboost,4,30,1.2466581833813293,0.5451698944682825,0.6002747690164997,0.6985245682299137,0.4799530093592626,0.9205790188695704,0.7355062166849772,0.9778893675122944,3.667496919631958
differential_methylation,pls30,coral,4,30,1.0056649328831984,0.6956903169207149,0.6640072653445186,0.6562016177922487,0.5231633909322597,0.7978669681719371,0.3029827276865641,0.5090612683977399,3.244713624318441
differential_methylation,pls30,ordinal_mlp,4,30,1.0387866688271366,0.6629598958949485,0.6745446178918633,0.6952641189098359,0.4384388128916422,0.7421894531164851,0.4991441965103149,0.5682191167558942,3.289464314778646
differential_methylation,pls30,corn,4,30,1.043121693121693,0.6668496760733502,0.6744994607131509,0.6,0.4444444444444444,0.7857142857142857,0.6666666666666666,0.4285714285714285,3.333333333333333
differential_methylation,pls30,mord_ridge,4,30,0.9446649029982362,0.6934717773113885,0.6636815179051937,0.75,0.3703703703703703,0.7857142857142857,0.3333333333333333,0.4285714285714285,3.0
differential_methylation,pls30,mord_logistic_at,4,30,0.9742063492063492,0.6677253312890155,0.6680357476976544,0.75,0.3333333333333333,0.8571428571428571,0.3333333333333333,0.5714285714285714,3.0
differential_methylation,pls30,ogboost,4,30,1.0395061728395063,0.6144509332417267,0.6178454235167876,0.7,0.3703703703703703,0.7857142857142857,0.3333333333333333,0.7142857142857143,3.333333333333333
